review_id,review_score,review_comment_message
5206f365bc8b27f29ff978d54d1c3cc7,1,tá mais fácil a criança nascer antes do que a mamadeira chegar
6b50a1c86b75347d9780edc40d28d5a5,1,"O produto ainda não foi entregue conforme prazo previsto!!! OBS: Não estou cancelando entrega, mas peço agilidade na entrega do produto!!! Preciso com urgência!!!!!!"
d9ce29c696497061cd2ba51bb4fe9eec,1,Dentro do prazo previsto.
0488ce54fae74a52af3255785ef718ae,1,realizei a compra no dia 22/02/2017 com previsão de entrega até o dia 23/03/2017 e até agora não recebi o produto.Se eu ainda receber volto e falo algo mais
d2c170a6dcb487684d5e634a6f1bc0df,5,"gostei muito , a entrega foi feita antes do prazo muito bom."
9da6f73dde10ac7108db7686a03174c5,4,Avaliação positiva
bfe38db9ef7a38ee6aa3dfc1e8c664e6,1,O produto não foi recebido além de não ter recebido nenhuma notificação do vendedor sobre a não entrega.
4c59e32fbff8c02c4e79afe726051e60,4,"O produto chegou antes do prazo, mas veio com o pé direito traseiro levemente menor, o que faz com que fique discretamente ""cambaleando"". Contudo, recomendo a loja por me manter sempre informada."
a760948932a7d244b451980a52bc7e68,1,"BRINCADEIRA QUASE 30 DIAS E NADA, ERA PRESENTE. TIVE Q COMPRAR EM OUTRO LUGAR!"
410afa0cef6cff3ead56ebdbd9c26e4c,4,Bom
ed25d18db7f6b0620c209bc4a2dcff79,5,Produto veio conforme descrito.
e6e4bfba5863700bdcc35cf69d459883,5,"Ótima qualidade, chegaram rápido, poderiam ter mandado tudo numa caixa so mas isso foi o de menos ! Amei! "
d45fde811c45ae71991bb028623f5f75,5,Pedido chegou super rápido.
d04c6293b10792389b9e366d1a0a0c1c,4,"lannister.COM É CONFIÁVEL. MINHAS EXPERIÊNCIAS DE COMPRAS POR ESTE CANAL, TEM ME DEIXADO SATISFEITO. SEMPRE INDICO AOS CONHECIDOS. "
af798205615e03a298174ac9cacb9bd9,5,Muito bom
002e8e05b26cca7ce8704371bd06406d,4,Aguardo o produto
5d60a8a8898df2ee077a134f93d4b3e7,5,Excelente!!!
7d0b7d5a8c40cdec1ae92405ef42f3c2,2,O produto foi entregue correto mas faltou a nota fiscal gostaria que me enviasse a nota fiscal deste produto.
f42017bb0ac785a20d0c07fae1ad0974,1,Comprei 50 bolinhas de plástico e vieram só 42.
91c74885288d4c0dd35fcf95841bce3c,1,"Recebi o produto, porém veio da cor errada."
f2ee52ee968cf8e94e3fce8d39e3c6b6,5,"Produto ótimo, entrega no prazo!!!"
4a2dbbf2b625d7fcdd6ed7a34d7701ad,3,"Demorou um pouco, mas chegou."
040bb2788009fbbb96990635acacb635,1,Comprei o produto e a entrega estava prevista para até o dia 12/03 até o momento o produto não chegou e nem tive retorno da loja para dar alguma explicação
7492a813d0551e2d217b6f0329aa8fcd,5,exelente
ee490a95a41c88be33b40a734b7fb4fe,3,Faltou especificar o diâmetro da panela na descrição do produto 
b912ddb5eb803af6bd3f0ed33210ba8a,5,Muito bom limpa mesmo
d683d9139b0f78792f328b0464ba7a2e,1,Péssimo
91b55135a9bffbbe1a79fb46062dec6e,5,"Adorei meu produto,foi entregue a tempo e tudo direitinho"
29710f88d338993a8b6974d10d687438,5,"O produto chegou no prazo correto e funcionou perfeitamente, além disso veio com 4 pilhas."
bdf210ef3021cf63bc59fd994006253c,4,produto chegou bem antes do prazo esperado eu recomendo.
c387f66eefa39ad9538f89141f929b53,1,produto melhor do que o esperado.Valeu
85a48a61085433ef3f98efe4ce7a07a2,5,"Então... Fiquei surpresa em receber a mercadoria antes do prazo previsto para entrega.
Estou muito satisfeita com os serviços prestados."
68f44e4410366bf28cab3b8dac819028,5,"Òtimo site, chegou muito rápido, nunca tive problemas."
3b6534bb01f491fa9e7bd3aca76ec8ee,1,"Com um mix da Walita Philips e veio aberto.
Fiz o teste e está funcionando. Achei estranho e não gostei do produto vir aberto 


"
76be8253fb9258cdd4c1210a6dfe9503,2,DEMOROU DEMAIS PRA INFORMAR QUE NÃO TINHA O PRODUTO EM ESTOQUE.
75d15e16b94f795649385330c01937d0,3,"Ótima loja, pena que meu produto ainda não chegou!"
ea5f7240e4efbdfa126abf4a8e9988f6,5,"Ótima loja, bons produtos."
4f26053557a8c1ba3a166500e2c46b12,5,"Mas recebi 2 cobres leitos beje errados ,
Preciso que façam a troca urgente, o erro é de vcs que não prestaram a atenção devida a minha escolha da cor e padrão, não quero problemas com vcs.
Me poupe"
6f9e9a580ce1d349a4f5e613928ae952,5,10
2b6125baed1569c5a17832260705932c,1,NÃO RECEBI O PRODUTO!!!!!
67fa20ddb28c0a4436745365778d54c6,5,Rapido
7f2545ba476e69aa3d41f631051f714d,3,"Recebi o produto bem antes da data prevista para entrega, porém o produto veio em dois pontos rachados. Não sei em que momento isso ocasionou.
"
24ee254f24f759703689a93575e03f67,5,"O produto veio todo bem embalado e serviu perfeitamente no meu 208, recomendo!"
7ecb82e62756c3a6b40c9db6a00b9b9d,4,"RELOGIO LINDO ,POREM ELE É PEQUENO ,ESTOU ACOSTUMADA COM RELOGIOS TIPO FAUSTAO RS ,MAS ESSE BEM LEVE ,SÓ QUE VEIO CAIXA DE PAPEL BEM INFERIOR POR SER CASIO "
c962f6d122d61d1139814be204618cf1,2,Esperaria um produto que não fosse MADE IN CHINA.
fe5ee7a3d2a6402c7bb62cc92363d5ae,1,Produto de muito baixa qualidade. Não permita montagem. Péssimo projeto. Pessima execução. Quem é o fabricante de produto! Quero meu dinheiro de volta.
50d126ea412d7455be9de4bd10d705e8,1,O produto (luminaria pendente) veio todo amassado. E ainda não obtive resposta da loja que vendeu.
0a2ed24716d2d9d0978d8d2547bd3cd1,5,Plenamente satisfeito
e25fdadc22f9a04dd1f6b55ac84995d0,3,Bom
6c84d9c46c313031ac464f42e5a8669c,5,Satisfeito
7293a136991305b11688f7508ad192d9,1,Solicito a troca do produto pois ele veio amassado e não encaixa no relógio
33ce33d9e036fa3b312eecf16258d262,5,Nota 10
073c4bbf123b04df2adc2a88824a0ea8,1,Não recebi o produto
45c51a554b4972ecc11dfbe073de8d4a,5,O produto veio como descrito na página e chegou bem antes do prazo determinado. Recomendo!
a896d30c34f8f29a00362ca026f9063b,5,Produto entregue no prazo.
d8ee84e8b2c300ba039fa2dd12a231c2,1,Recebi o produto diferente do que comprei
72954e24af6fe22c6732fdf650c77dfc,5,Entrega dentro do prazo produto de ótima qualidade 
7fc9322b4aa0f81bbb91030fb2a81d03,5,Produto entregue 1 dia após a emissão da nota fiscal.
66b26e4e3882880849357065477a41c5,3,"Foram super-educados comigo mas, a pedido foi de um marreta de 50 ccm e, o que recebi foi de 25 centimentro. 
Grato. Espero uma solução,,,"
a4039425c6164146b8aae7d983a01142,5,"Produto chegou antes do prazo.
Recomendo..."
a4bdc83aa9f73e836c4bfe0f14da902a,4,"Produtos entregues antes do prazo
"
4c735424ee644d311c80e9878efe0f72,5,Produto superou as expectativas!
32fcfde96151e78787dea1e6e7534156,5,Produto bom entrega no combinado estou muito satisfeito e recomendo. 
91ff927306f05ce75c5fbc5c838ccd28,3,"O suporte que comprei na 1ª compra gostei muito, por isso resolvi comprar mais um para dar para o meu irmão.
Ocorre que no site mostrava o suporte igual ao da 1ª compra, mas quando recebi o produto, "
d405fc476590ffd955dccfd2d7f3f8ae,5,"Otima qualidade 
Cumpre com o prazo "
6a6e0b0632c847719de6351f044ba852,4,"produto bom para sua faixa de preço!as alças poderiam se maiores e c mis regulagens!
"
0b616ec02228c8cc779c8ce8fad9440a,2,"Estou aguardando o produto ate hoje desde o dia 17/02 e ainda nao chegou. nao consigo falar com um atendente, preciso resolver essa situação."
3edece8d87830a7c11d577bb73eff6fa,2,produto de ma qualidade
16b3d1c6e6bf789a48a9eb16be7c77ca,5,Entrega no prazo e meu filho ficou satisfeito!!!
2782c35c17e22a97de3d5990a91e33fb,4,"Comprei um Playstation 2 em 2018! Sinceramente não acreditava que receberia o aparelho novo, mas para minha surpresa é zero! A unica coisa que não gostei foi o controle que veio, não é original."
e2db314db3fefafefcccaed1e6f465ac,5,Adoro comprar nessa loja 
40d9221485987ec48e1a35588befa2c6,5,produto de Boa qualidade
ca7eb54e8de1961a04b63c17a209c366,4,Antes do prazo.
80abaa03b334ac0220f989337dd98ceb,4,"Uma loja excelente, entrega 🚚 rapida"
17bf0a004b521415ea05cb1da2d447d5,4,"Produto de ótima qualidade, chegou rápido! "
f676b4a89abc42681e4cd67dfb2621d5,4,produto de qualidade muito bom
a1d9aa7274e2d6060279144778e95db5,4,.
d39dc821401edac27f4c016ad54f0109,5,Super Recomendo meu pedido foi entregue muito antes do previsto ! Chegou certo e em perfeito estado.
4bcb9570cf3c9fd7f63bf76af3923aea,5,"Tudo nos conformes, entrega muito rápida!Estou satisfeito."
5c07bd686587fe2e509e2b0f96cd3efc,1,"Já fiz compras pelo baratheon e tudo ocorreu bem. Só este pedido apresentou problemas e se não fosse atrás, jamais saberia da situação. A fatura já foi paga, não recebi o produto e nem uma satisfação."
463894d233d6273a902dff42fff1da5b,5,"Satisfeita com a agilidade ao emitir a nota fiscal, já que é a efetivação da compra. Assim como, o envio ocorreu antes do prazo estabelecido. E o produto enviado foi exatamente igual ao escolhido. "
7fee50d8a06ab99ba33560dffe31ad55,5,Vendedor muito bom.
a4bad7ec09158071b080d5e809490b10,5,Recebi tudo perfeito super indico.
7b2ae7a7b8930d783c4cd39d1033f431,1,"Embora a estampa seja a mesma do anunciado, o tecido do produto nao é percal 180 fios, é puro poliéster, que eu jamais compraria. Propaganda enganosa! Desrespeito ao cliente! Surpreso com o stark"
756550cd0f0c26fa589881397382aba3,1,NÃO RECEBI O PRODUTO ATÉ HOJE
7c07267229e0b545131b47b8f90a1790,3,ainda estou aguardando
44af9612b82c69f16a312738cfedf796,5,Só achei que demorou pra chegar um pouquinho 
3ea9e0d27e1f646581fc72db31230db4,1,Não recebi meu produto ainda é vou processar essa loja... q coloca no status como produto entregue sendo q não foi entregue porcaria nenhuma
9264e36987a11e749725c5d09a500fd2,5,"Deveriam reduzir o prazo de entrega, muito longo."
3a3e4efb6fa57d19cd6a57bb48de2ae3,5,"O produto chegou bem rapido, em otimo estado"
b4611dd3538c58ebfa220a5cee8421b5,5,"Boa barra, porém não possui rosca inversa o que pode causar quedas caso quem utilizar não verifique"
da7320b1c9908d2be03ae762b88f8b86,1,"Nunca mais. A pilha ficou ""dançando"" e não dá contato. E não tenho o menor ânimo de reclamar, dá trabalho demais. Resumindo: não compro mais este tipo de produto on line para evitar este tipo de preju"
e5c98feeb3c6b706313fe9dc35c885f9,5,Recebi o produto bem embalado e dentro do prazo informado.
c8f668de611e25617f5b8868e37bda45,5,Produto entregue dentro do prazo.
4ff3c370099faa740e4ff1c3626b760b,1,Meu produto nao foi entrrgue
6125c137b326cdeb9fd6945bd059fe08,1,"Produto com embalagem inadequada, parte central do espremedor chegou amassado."
c326ce2b05489fdeb2acad7653f9736a,4,Top top 
06f45fcd8b9b54c30b0de110eb849228,3,5
66ecfdacd99efdd174b6bfad476bb836,5,Produto entregue antes do prazo
d5573ca00b45f8f2bb4ba9e5cf8d57bf,5,Produto bom e chegou antes do prazo previsto.Estou muito satisfeita.
f4e46354e0f577109f610bde000e2ed2,2,Acho uma Loja maravilhosa que tem tudo que agente precisa.
17d28a46b4a5fcdab978fb6e0a290294,5,Ótimo custo beneficio.
d0cd88f71f7d88ba9df165d515bf9c47,5,Produto chegou certinho e muito rápido.
fb3eb84e0bb472509f064aa083197843,5,"comprei pelo preço baixo,mas além disso o prazo e o produto foi correspondente ao anuncio"
ec84dc49076fde7da266a85fba27b4e4,1,Como faço pra conferir aonde está meu produto?
ddd134ae02ac8b59709233568fc18f31,3,"O produto cumpre a função, porém ao ligar na tomada ele fica inclinado. Mesmo que rode a tomada adequadamente ele permanece tortuoso"
63d3c4216d96866a644737d71d87588d,1,"comprei a cortina so que veio faltando o varão na especificação viria o varão so que não veio, então fui enganado não recomendaria esse vendedor. "
8a2cafc6b27b235c8b83974d7458b164,4,Entrega dentro do Prazo!
3f835cd72d3402daa9ce4f32507ca2fc,3,"Lâmpada com iluminação correspondente a mais ou menos uma lâmpada de 50W e qualidade do som razoável.Ponto muito negativo-controle remoto não funcionou,precisei por bateria nova e mesmo assim falha"
8ef8246bfd453978dc5b0aa66ff321eb,5,Entregue em perfeita condição. Rapidez que nunca vi. É exatamente como visto no site.
00046a69550325aea5fb89f65c7387f2,5,"GOSTEI DA CAPINHA DE CELULAR, VEIO COMO EU ESPERAVA."
9bb99841295b81d305f138b682e7c428,4,Sempre no prazo 
28fe1864fff565cc06dbc26686b37539,5,Entrega super rápido! 
36c86327fb0ccccc8586a3c7185a0ea7,4,"Chegou um dia depois do prazo, mas chegou funcionando, então tudo okay!"
63272ba8a58647be696ae623e380f811,1,Nunca mais vou comprar pelas lojas lannister 
e743344fac5524f3419a0cb69e0feefb,5,"RECOMENDO ÓTIMO PRODUTO, VENDEDORES COM MUITA RESPONSABILIDADE, PARABÉNS , A TODOS "
faf33e923f6abdd32b1de8bed4391384,1,"Prezados, basta rastrear nos correios, onde consta, OBJETO AINDA NÃO CHEGOU À UNIDADE.
Solicito providencias, pois, a previsão dada pela Loja era de até 27/12/2017."
dbd3ab5d645c292f011d55b87a108e70,5,"Produto de boa qualidade, gostei bastante, tanto do tamanho, e tbm do material.
Entrega antes do prazo"
08c4c801b905cdb967c88b137042ec0c,5,RECOMENDO
bfa022df07b51a3375765d3a2fe71907,1,"Comprei uma máquina Whal veio outra máquina de marca estranha, insastifeito!"
65fccf4e7427ed688e24d54921e86287,1,Comprei o Kit e a película que veio é para o Iphone X e não para o Xperia X conforme descrito no produto.
1a9f8b60fc63ed7467ddc471b8eacb38,4,"Chegou antes do esperado, me ligaram informando que não teriam a cor que pedi e se podia ser outra, disse que sim!"
0cbc9687d5e2ba8faa9884a7f9bce407,1,"comprei o produto ja tem quase 1 mês, o prazo era dia 24 agora e ate agora o status e apenas de confirmação de pagamento. aguardo contato"
690c11ad065e0c316f99f50ec69e0829,5,Parabéns pelo atendimento
6e2d0c9ff5f85db641ad4605cc8ec6b3,5,Tudo certo! 
5e44012e226e22f48ebba45444c0277d,3,Até o momento estou satifeito com esse site . 
4656aa9dabff00ca7cbf09522c21b4f9,5,"Gostei, como na foto"
0c729ca416c79371f2a420110453acaa,4,Produto de boa qualidade a entrega foi antes do prazo estou muita satisfeita.
b28bfbd00dfd0c6d80e9cb524e0f205e,1,Produto não chegou está com 2 dias de atraso 
068bd27435d6e9af90ac72f336b7d0ed,5,recebi tudo certo!
2db6613ca209b8617f12a2ad3ab0cfe7,4,Faltou a ventosa e resistência.
43ffd945e28d7905a628322b86d98a5a,4,"Minha filha tem 2 anos e 86 cm de altura, para o tamanho dela foi legal, se seu filhote ou presenteado for maior, é melhor comprar uma cozinha maior. A Qualidade do material é bom."
6f8755b21d0a528b4f8a0a31a666d8ac,4,Corresponde ao prometido!
3d36830d26cb7d8849bbfe785cf37aea,5,Otimo atendimento
d6290b7d49b64302bace2cd51ecf2725,5,"A vendedora foi super atenciosa, ligou para confirmar as medidas e enviou um email falando sobre o atraso na entrega pelos correios.
Capa e galochas ótimas. Recomendo."
b17acdc70e373302a3827de08013f89f,2,"Bom dia.
O relógio encaminhado foi semelhante, mas o visor do solicitado tinha luminosidade diferente. 
"
b4534650940a791159d336870d0a4566,5,"Eu sou apaixonada pelo baratheon.
Sou compradora desde o início da loja."
6caa80dd301ab7184129b83cb6cbada6,5,Chegou tdo certinho e antes da data de entrega 
75be83dc1b2a2db7ee3e654c8d599324,5,Comprei uma máquina tosa e foi entregue antes do prazo eu indico esse sait
1b21d915ef0eef0304bc37a779cef0c3,1,"Não foi faturada, quando comprei mostrou que tinha em estoque, fiquei sem o produto, não é um bom parceiro para as lannister"
9dcc638a007134b86ce6ff4260a08e0f,4,Ótimo produto!
20042a2890076c425412740781f86e67,3,"Precisa melhorar no prazo de entrega, deveriam deixar de trabalhar com os correios o mesmo esta deixando muito a deseja."
5e9d93bd7ed163022d7ce41a6309cbfd,2,"Demorou mto, e nao avisaram o dia correto da entrega."
9944dac18308748a98f3d9aeecce9587,5,Legal.
6b0fd9d7bea27ff9740eca8c6b94b179,1,Não recebi o produto Relógio Feminino de Pulso Hello Kitty Infantil Adulto Rosa Bebê que veio faturado na NOVA junto com o Mp3 também da Hello Kitty. 
a33264ab051bcbeae05d8a4150646aaf,5,"Compro sempre na lannister, recebo tudo nas datas previstas, teve uma vez que comprei um liquidificador e este veio quebrado, devolvi o mesmo e a loja me mandou outro em apenas uma semana., recomendo"
06f44964e1e024d7772ae766434e88fa,1,"O aparelho funcionou bem umas duas ou três vezes e depois começou apresentar irregularidade até deixar de funcionar por completo. Portanto, não recomendo a ninguém a aquisição de semelhante disposit "
b3919c16f306f4bf07fcebb7c24f496d,5,Por enquanto td certo. Ainda não testei o produto mas já recebi.
9d99383acb7b715071874cc6474592bd,4,"Chegou antes do prazo. Achei um pouco lento, a qualidade da camera não é la essas coisas."
ed768dc6f4b0faaea7fbe8216b9a88ab,5,Produto chegou antes do prazo muito bom produto de qualidade com certeza voltarei a comprar pela rapidez da entrega
e77d654fb4e8aca0fb07ebb57d5b58a1,2,Eu só recebi uma mercadoria o outro pneu não veio recebi um pneu
e047b68ec938da8d00904930569b8458,5,"Muito bom produto, entregue antes do prazo, recomendo."
8cebc47e4188813767abea5f1d1b341c,5,Ok
a04860441d4b529fdc081ae332d67c99,2,Só não gostei devido ter que retirar o produto nós correios.
201f0358b7be59abe89ca124c16d104b,1,Recebi o produto errado. como devo proceder?
ef40ef0718bdd68545d9f85c2b14f98e,4,Muito bom chegou bem antes do esperando a choptime está de parabéns 
5b54c52e7c7594250c4fc80280ba1d92,5,"Lençol e fronhas de ótima qualidade ,já lavei inclusive e não houve problemas na coloração ou encolhimento. Entrega feita antes do prazo."
3abaf6217e7c80e962446cc98ab6b74a,1,Quero devolver produto ja solicitei devoluçao
3756e3931a1d87086db8cf4c5b1ce60a,1,O produto veio com defeito e esse site criou mecanismos pra simplesmente não ter nenhuma responsabilidade no processo! O fornecedor Itap Modas - Itap Moda Eireli ME É UM HORROR!!!
0833accdf59dc7404252742b388dbd68,5,otimo produto chegou dentro do prazo. adorei!!!!
b0b0f0adef93aa02d5b75b77a370bb8e,5,"Produto entregue bem antes do tempo, só uma dica, proteger um pouco mais a embalagem, , chegou amassado e é um medicamento"
19224502d9a83afd4bb93732e6756d0d,5,Produto entregue no prazo. Gostei muito do relógio. Recomendo!
07e33db2b0a56eac8299a7b0ce1bdaab,5,"Recebi todas as informações através de email, a entrega foi feita antes do prazo e o produto de ótima qualidade."
d18980d40bca4a95364734be91dab154,5,"Muito rápido a entrega e produto melhor que a foto. 
Recomendo. 5 estrelas "
a1838a79c186b2d13c9c4477df91c3eb,5,Chegou bem antes do prazo final.
60efbc23ab113e997427e078da4fbba4,5,"Comprei o Microfone para minha igreja, gostei muito do produto. "
dec6acb717d9ae0df759085b843f518a,3,"O produto estava com a embalagem violada, porém, testei e não tinha nenhum item faltando no conteúdo. "
c72c4e21a4510017a121321380d9d7e8,3,A mercadoria não foi entrega por causa dos correios que enviou a mesma paraum local de retirada de dificil acesso.Em outra cidade.
43518160bf4ce69401c661d02f700557,5,"Produto de boa qualidade, atendeu minha expectativa."
d1a2d0d31700fa74502ebdd5e872b745,5,Produto muito bom !!!
e5b7c632962c91d5e40d1ba3e5952898,5,"lannister como sempre, melhor preço
Entrega rápida!"
bf24b1302cc57a8b2abe329ad92502f4,5,Produto chegou bem antes do esperado. Recomendo a todos!
efd4ce3bc5d44a2becaaace98cd00ba4,3,Loja boa!
77036e050a15156f98c6efd1926992b1,5,O cartucho que comprei chegou dentro do prazo e a validade é bem longa! Estou muito satisfeito!
bd933c6a189c209d48be8ee7b290652b,1,"stark já foi muito boa agora tá muito largada,tô seriamente pensando não comprar mais"
4b455c8cd6405bf27ade535197071c81,4,"
Relógio original, na caixa e com manual, parece ser frágil e de pouca durabilidade mas é original e igual ao anunciado."
629a83b85a131bc017dd8c31a2b54043,2,Qualidade muito ruim. Não encaixa.pessimo
a053b38910f2ed7f224be2c94da639a6,1,"Sempre comprei nas lojas lannister e nunca tive problemas com a entrega, porém dessa vez estou insatisfeito com o prazo dessa entrega. "
12c00bb72752f5cae524f0dae0e9bf93,4,A caixa veio bastante danificada e sem instrução de montagem 
9d69f43ef46233213041342dc018fe3a,5,UM PRODUTO OTIMO
57caabcc51519c9347b7fb637fb91bc5,4,recebi adoreiii!!!!
fe56e99b5ffba585991af5315e731935,5,"Produto veio corretamente, em um prazo muito rápido. Indico mil vezes!"
2f71ad6404923ebd6cc31b8654196ef6,1,Não recomendo esse produto. Ele é simplesmente péssimo ou veio com defeito. É muito frágil e o som é muito baixo. Não gostei.
fc18ccf1e624cbbd0e39b800e6981a70,5,Produto muito bom conforme o que eu esperava e a entrega super mega rápida.
c7bca23a24580cbdeb9672d2ec870a05,5,Produto de ótima qualidade e entrega super rápido. #AquiÉGaloPorra 
a209b9cfe625cc6a392506a9add54456,4,EXCELENTE ATENDIMENTO E RETORNO
680a9074117c564e3a60b0d5bf96b3d3,5,Tudo perfeito.Recomendo.
8c4aab23d75021790f0650bcd00808a1,5,"Minha esposa comprou um kit de madeira para colocar no quarto do nosso bebê que irá nascer em breve, compramos e depois de uma semana conforme o combinado, chegou o nosso kit estamos muito satisfeito."
f0f509f1ad59fc497187eb9106f3fb7c,5,produto bom e entrega rápida !!!!!!!!!!!!
a398587c7f4146f3f6ebb8a1ed0b1162,1,"Vieram apenas 6 livrinhos e não 18 como consta no anúncio. Quando liguei na loja me informaram que cada livrinho tem 3 edições, ou seja, cada livrinho sai por 23 reais. Me senti enganada."
0a282ea4bfa76933f995800fa6b4f9b3,4,"Amei o produto, mas demorou muito a entrega."
0c04f25c0c226ef93da3dca8dc356800,5,Produto bom e entregue no prazo
08185dc847f92f23a986bd3ae5265181,4,Recomendo a todos
f9713d13c2aad392b72a764923a2a55d,1,"FOI APRESENTADO UM PRODUTO NO ATO DA COMPRA E FOI ENTREGUE OUTRO, UM TOTAL DESCASO TANTO DA PARTE DO FORNECEDOR QUANDO DA lannister QUANDO TENTEI FAZER A DEVOLUÇÃO DO PRODUTO"
efe5e4036a5224022d65151cfdfa26ae,5,"Adorei, estamos usando muito em casa, a loja foi rápida na postagem."
debdd37d200f3eee64aa9d3c370669de,5,"muito bom o atendimento, controle e entrega."
949cb25b2522e9e7dc4fd06c7a92445b,1,Nao revebi ate agora
e408a4e4d994f6a92c6f052c8390b488,3,tudo certo recebi o produto
35c1da98f96726d00707e92251bc46d2,5,"Chegou antes do prazo, Sao liindos , e o material é de primeira!! 
Recomendo"
b9fab1e8c38666f212cf17a95f3bd993,2,"Feito contato por email e telefone, já debitado em minha conta o valor, não recebi o produto e nem tive uma definição pois comprei um produto com uma metragem e estava vindo outro com tamanho inferior"
1e6e4bfdb135f21d72e8287356607c48,5,"tudo bem, otima"
81c4c667f56b114227ead4fceba676ae,4,Muito prestativo..
7daf837dafe98917149849d06104b4e0,5,Muito bom ! 
07f0a588033ee847b200054c4a05f7cf,5,Material recebido dentro da data prevista.
8bb1df744e0a5c8b9f1a5f640e678c8d,5,Tudo ok
5598cdb5bd3cea750cd077721ed4958e,5,Recomendo 
0ffa21c7e677a10ea523c4c1bfaba87d,4,Sempre comprei e vou continuar comprando
6f95141b9358e0c58466045f58f18cad,5,O celular Ótimo recomendo para todos adorei
f3683e1ccb832930718ac193a2072b56,3,Não recebi o Travesseiro Duoflex Natural Latex LN1102 50x70x16 cm acqua.
57e2e1fa98b55f90e0999a8620a3cf1f,5,produto de ótima qualidade!
9572b0d929f37dd41bf1e259a1d08423,3,"Lindo, porém muito menor muito menor mesmo do que eu imaginava. "
58daa93434b95fb3a346b4960fdf2872,1,eu recomendaria loja mas o produto não...na foto e mais bonito...e de pecima qualidade...com costuras engrugidas...e tecido muito fino 😕😕
0826a3d39869bed34b66337c7a109680,3,Xxxdf
3a184835f4e81aa3022a42465e9b6ad9,4,Gostei
4548534449b1f572e357211b90724f1b,1,"quero devolver o produto comprei um veio outro;;;
quero meu dinheiro de volta. "
19ed22e75cda5c3a833c906af9459f0c,1,"Comprei um estetoscopio e a loja enviou apenas a nota fiscal. Nao chegou o produto. O correio confirmou q foi postado apenas um envelope de 10 gramas. E nao o estetoscopio
Caso nao chegue processarei"
c39ca54972185ebb1a61ec5e87211cc6,4,"A cadeira é boa ,fácil montagem "
1e80d3b843b58541450f9b1470de3df9,3,"Não recebi o produto, o mesmo foi cancelado a pedido antes do faturamento."
53686a49cf02748b768a8f61563983fa,1,A minha encomenda veio totalmente quebrada....
79fb8c04e97a544f7fc505b8af3a40de,5,"A única coisa é q eu paguei o frete e não estragaram em minha residência, gostaria de resolver isso reembolso do frete q foi pago dos dois produtos q eu comprei no site de vcs e foi cobrado o frete "
9b4e558d233110a9bd8598541fd9aee7,5,"Além do produto ser excelente, fui mt bm atendida e o produto foi entregue bm antes do prazo.... Super recomendo, o vendedor está de parabéns!!! Muito Obrigado!!! Super satisfeita..."
aa0b629974edb00c81577b2184aed974,5,PRODUTO RECEBIDO NO PRAZO
3c6c35cf43cded35891fe92f83bf6a33,5,muito bom
66fe4fcdc8e65674f74cf12d6d0a2c39,4,produto exelente recomedo sim
8741045d48b46b82ef10dd2322ed800a,5,Entregou dentro do Prazo ótimo produto
e95fd99f99251c65a27fea38adffc4af,4,Já efetuei duas compras na targaryen e não tive problemas.
fe73941120021e8bbadf2652abebfb7d,1,"Eu comprei 6 Kits e os correios por enquanto entregou apenas 2 deles, preciso muito que os outros 4 sejam entregue, afinal de contas eu comprei para minha empresa e o produto foi muito caro."
c52c51ebdcc6d4e1213cecf8c43978ee,5,"Adorei a compra, entrega no prazo e bem embalado "
d01bf7ac62720a9f9b26a06400d48ae6,1,Até agora não recebi nada até agora
4190d698f205d380199c4b1191393550,2,"Uso cordas .012, eles só tinham .011, daí fiz o pedido .011, eles me enviaram .010... como vivo de música não tenho tempo de devolver ou trocar, dessa maneira fica duvidosa e inviável mais uma compra."
6ad4fec6fc0f7a5cd309fbe144ae9a1e,5,"Chegou antes do prazo , super recomendo "
51ba061bc01976006ec7559ed5488a2f,4,O produto e igual a foto do site. So achei que demora mtu p entregar.
487518e2f117213d4fac0c40924b8c7b,5,Recebi o relógio em perfeito estado
f9aa6fc9c704abca98221664caed5fc8,5,"Entrega rápida, produto conforme anunciado! Recomendo"
e8def91bdc3ce01ec1b392d86169b65d,5,Otimo
7a38b30293c65dd0d024bc1db5030f44,5,"Entrega rápida, produto conforme anunciado"
b8aede0025092b06cb9de77a12f24c36,4,Sem problemas com a entrega e com a compatibilidade do produto. Em relação ao uso o controle não possui teclas ao apertar ?macias? como um original.
cd57254f4b7a989f09850107984b1890,5,"Atendimento e compromisso com o cliente excelente...sou cliente à muitos anos e nada tenho a reclamar, ótimo site de compras!! 😍"
b16f8ba8d2a8677c090ae8f36d095db1,1,Eu nao recebi ainda
eb060cbe33d1c65b61b1afb9a1f1f514,2,vc paga e não recebe
89df5cf97334599a1435b163e28e000b,2,"Comprei bebe conforto e suporte para colocar no carro, sendo que só recebi a cadeira, o suporte não veio."
b8c630400c3cd565b833cb96c6b12a03,5,"Conforme combinado e sem estresse
"
a2ff9da3658c520bac83fe568b25a2c9,5,Adorei meu perfume chegou bem antes do previsto. obrigada!
6b2f9921f59f4fb74dcfe5c927311840,3,Sempre comprei no baratheon e nunca tive problemas poren as duas últimas compras deixou a desejar. .
b3a0acc3edb8e189f80f2baa7433df0a,5,excelente 
7b1737f4c49e86dfbfe24f5d6736bfac,5,ate o momento tudo que compro chegar rapido e sem defeitos.parabens.
